"";"latitude";"longitude";"unixtime";"velocidades";"file_name"
"6488";41,902534;12,497337;2014-02-12 12:24:11;32;301
"6489";41,907764;12,491471;2014-02-12 12:24:11;0;81
"6493";41,9041;12,494184;2014-02-12 12:24:12;0;241
"6501";41,907705;12,490508;2014-02-12 12:24:14;0;320
"6506";41,907914;12,489553;2014-02-12 12:24:16;9;28
"6514";41,902968;12,496169;2014-02-12 12:24:18;2;31
"6515";41,907764;12,491471;2014-02-12 12:24:18;0;81
"6516";41,903964;12,494808;2014-02-12 12:24:19;15;106
"6524";41,907475;12,490782;2014-02-12 12:24:20;0;237
"6525";41,904204;12,494538;2014-02-12 12:24:20;0;242
"6519";41,908902;12,488667;2014-02-12 12:24:20;70;163
"6526";41,905506;12,495733;2014-02-12 12:24:21;22;119
"6527";41,9041;12,494184;2014-02-12 12:24:21;6;241
"6533";41,903115;12,49641;2014-02-12 12:24:22;20;301
"6529";41,903065;12,496218;2014-02-12 12:24:22;0;115
"6540";41,907705;12,490508;2014-02-12 12:24:24;3;320
"6543";41,908081;12,489379;2014-02-12 12:24:25;0;28
"6548";41,902344;12,497829;2014-02-12 12:24:27;35;76
"6552";41,902932;12,496243;2014-02-12 12:24:28;0;31
"6556";41,907475;12,490782;2014-02-12 12:24:29;0;237
"6557";41,904204;12,494538;2014-02-12 12:24:29;0;242
"6559";41,907764;12,491471;2014-02-12 12:24:29;0;81
"6554";41,9059;12,495427;2014-02-12 12:24:29;18;119
"6563";41,903437;12,496089;2014-02-12 12:24:30;12;301
"6561";41,907412;12,489948;2014-02-12 12:24:30;27;163
"6560";41,903065;12,496218;2014-02-12 12:24:30;0;115
"6564";41,903668;12,495276;2014-02-12 12:24:31;21;106
"6568";41,904189;12,494382;2014-02-12 12:24:32;1;241
"6576";41,907615;12,490465;2014-02-12 12:24:34;0;320
"6580";41,908081;12,489379;2014-02-12 12:24:35;0;28
"6593";41,902935;12,496216;2014-02-12 12:24:38;0;31
"6594";41,903502;12,495797;2014-02-12 12:24:39;4;106
"6595";41,907475;12,490782;2014-02-12 12:24:39;0;237
"6599";41,902848;12,496595;2014-02-12 12:24:39;20;76
"6604";41,904194;12,494529;2014-02-12 12:24:40;0;242
"6605";41,907764;12,491471;2014-02-12 12:24:40;0;81
"6601";41,90602;12,494755;2014-02-12 12:24:40;18;119
"6602";41,906784;12,490297;2014-02-12 12:24:40;0;163
"6600";41,903065;12,496218;2014-02-12 12:24:40;0;115
"6610";41,903703;12,495781;2014-02-12 12:24:41;20;301
"6609";41,904214;12,494397;2014-02-12 12:24:41;2;241
"6621";41,907608;12,490455;2014-02-12 12:24:44;0;320
"6624";41,908081;12,489379;2014-02-12 12:24:45;0;28
"6631";41,902916;12,49623;2014-02-12 12:24:48;1;31
"6633";41,903259;12,496288;2014-02-12 12:24:48;19;76
"6636";41,907475;12,490782;2014-02-12 12:24:49;0;237
"6637";41,904181;12,494516;2014-02-12 12:24:49;0;242
"6639";41,907764;12,491471;2014-02-12 12:24:49;0;81
"6634";41,906121;12,494226;2014-02-12 12:24:49;13;119
"6640";41,903573;12,49595;2014-02-12 12:24:50;2;106
"6644";41,904151;12,495943;2014-02-12 12:24:50;17;301
"6642";41,906784;12,490297;2014-02-12 12:24:50;40;163
"6641";41,903065;12,496218;2014-02-12 12:24:50;0;115
"6648";41,904249;12,494452;2014-02-12 12:24:51;0;241
"6660";41,907608;12,490455;2014-02-12 12:24:54;0;320
"6663";41,908081;12,489379;2014-02-12 12:24:55;0;28
"6669";41,903634;12,495964;2014-02-12 12:24:57;15;76
"6673";41,902926;12,496265;2014-02-12 12:24:58;0;31
"6675";41,907475;12,490782;2014-02-12 12:24:59;0;237
"6676";41,907764;12,491471;2014-02-12 12:24:59;0;81
"6674";41,906422;12,493999;2014-02-12 12:24:59;30;119
"6680";41,904181;12,494516;2014-02-12 12:25:00;0;242
"6681";41,90447;12,496356;2014-02-12 12:25:00;13;301
"6679";41,90607;12,489339;2014-02-12 12:25:00;36;163
"6677";41,903065;12,496218;2014-02-12 12:25:00;0;115
"6683";41,903607;12,496028;2014-02-12 12:25:01;42;106
"6700";41,907608;12,490455;2014-02-12 12:25:04;0;320
"6699";41,904249;12,494452;2014-02-12 12:25:04;0;241
"6705";41,908081;12,489379;2014-02-12 12:25:05;0;28
"6707";41,903552;12,488214;2014-02-12 12:25:06;4;124
"6718";41,907475;12,490782;2014-02-12 12:25:09;0;237
"6720";41,907764;12,491471;2014-02-12 12:25:09;0;81
"6716";41,907182;12,493812;2014-02-12 12:25:09;29;119
"6719";41,904087;12,495924;2014-02-12 12:25:09;31;76
"6721";41,904249;12,49696;2014-02-12 12:25:10;19;106
"6728";41,902926;12,496262;2014-02-12 12:25:10;0;31
"6726";41,904181;12,494516;2014-02-12 12:25:10;0;242
"6727";41,904681;12,49669;2014-02-12 12:25:10;12;301
"6722";41,903065;12,496218;2014-02-12 12:25:10;0;115
"6731";41,904249;12,494452;2014-02-12 12:25:11;0;241
"6733";41,903533;12,488293;2014-02-12 12:25:12;0;124
"6744";41,907608;12,490455;2014-02-12 12:25:14;0;320
"6747";41,908081;12,489379;2014-02-12 12:25:16;0;28
"6752";41,904528;12,496529;2014-02-12 12:25:17;6;76
"6758";41,907475;12,490782;2014-02-12 12:25:19;0;237
"6756";41,907913;12,493669;2014-02-12 12:25:19;0;119
"6759";41,904563;12,497455;2014-02-12 12:25:20;23;106
"6764";41,902941;12,496275;2014-02-12 12:25:20;1;31
"6763";41,904174;12,494512;2014-02-12 12:25:20;0;242
"6767";41,907764;12,491471;2014-02-12 12:25:20;0;81
"6760";41,903065;12,496218;2014-02-12 12:25:20;0;115
"6770";41,905013;12,496528;2014-02-12 12:25:21;1;301
"6772";41,903533;12,488293;2014-02-12 12:25:22;3;124
"6773";41,904249;12,494452;2014-02-12 12:25:22;0;241
"6785";41,907608;12,490455;2014-02-12 12:25:24;3;320
"6789";41,908081;12,489379;2014-02-12 12:25:25;0;28
"6796";41,904608;12,496703;2014-02-12 12:25:27;4;76
"6798";41,907475;12,490782;2014-02-12 12:25:28;0;237
"6799";41,902953;12,496233;2014-02-12 12:25:28;1;31
"6801";41,907913;12,493669;2014-02-12 12:25:29;0;119
"6804";41,904978;12,498003;2014-02-12 12:25:30;15;106
"6808";41,904174;12,494512;2014-02-12 12:25:30;0;242
"6810";41,907764;12,491471;2014-02-12 12:25:30;0;81
"6807";41,904137;12,488577;2014-02-12 12:25:30;8;163
"6805";41,903063;12,49621;2014-02-12 12:25:30;1;115
"6814";41,90505;12,496484;2014-02-12 12:25:31;23;301
"6816";41,903458;12,488366;2014-02-12 12:25:32;0;124
"6818";41,904249;12,494452;2014-02-12 12:25:32;0;241
"6826";41,907683;12,490525;2014-02-12 12:25:34;2;320
"6829";41,908081;12,489379;2014-02-12 12:25:35;0;28
"6841";41,904727;12,496641;2014-02-12 12:25:38;21;76
"6842";41,905239;12,498326;2014-02-12 12:25:39;15;106
"6845";41,907475;12,490782;2014-02-12 12:25:39;0;237
"6846";41,904167;12,494504;2014-02-12 12:25:39;0;242
"6847";41,907764;12,491471;2014-02-12 12:25:39;0;81
"6843";41,907913;12,493669;2014-02-12 12:25:39;4;119
"6851";41,902941;12,496182;2014-02-12 12:25:40;1;31
"6849";41,903928;12,488604;2014-02-12 12:25:40;9;163
"6848";41,903066;12,496248;2014-02-12 12:25:40;0;115
"6855";41,905441;12,495893;2014-02-12 12:25:41;16;301
"6853";41,903458;12,488366;2014-02-12 12:25:41;4;124
"6860";41,904249;12,494452;2014-02-12 12:25:42;2;241
"6867";41,907621;12,490505;2014-02-12 12:25:44;2;320
"6877";41,905052;12,496177;2014-02-12 12:25:47;13;76
"6880";41,908081;12,489379;2014-02-12 12:25:48;6;28
"6884";41,907475;12,490782;2014-02-12 12:25:49;0;237
"6885";41,904167;12,494504;2014-02-12 12:25:49;0;242
"6881";41,908024;12,493653;2014-02-12 12:25:49;6;119
"6890";41,902933;12,496232;2014-02-12 12:25:50;0;31
"6891";41,907764;12,491471;2014-02-12 12:25:50;0;81
"6897";41,905769;12,495539;2014-02-12 12:25:51;15;301
"6893";41,903767;12,488324;2014-02-12 12:25:51;0;163
"6892";41,903071;12,496243;2014-02-12 12:25:51;0;115
"6896";41,904207;12,494516;2014-02-12 12:25:51;24;241
"6899";41,903431;12,488219;2014-02-12 12:25:52;0;124
"6913";41,907583;12,490461;2014-02-12 12:25:54;0;320
"6920";41,90816;12,489239;2014-02-12 12:25:56;19;28
"6924";41,902942;12,496252;2014-02-12 12:25:57;0;31
"6925";41,905325;12,495913;2014-02-12 12:25:57;0;76
"7284";41,907475;12,490782;2014-02-12 12:25:59;0;237
"7285";41,904167;12,494504;2014-02-12 12:25:59;0;242
"7292";41,907764;12,491471;2014-02-12 12:26:00;0;81
"7289";41,90821;12,493595;2014-02-12 12:26:00;6;119
"7290";41,903767;12,488324;2014-02-12 12:26:00;6;163
"7288";41,903078;12,496243;2014-02-12 12:26:00;0;115
"7295";41,905979;12,495111;2014-02-12 12:26:01;12;301
"7296";41,903431;12,488219;2014-02-12 12:26:02;0;124
"7305";41,90383;12,495351;2014-02-12 12:26:03;13;241
"7307";41,907583;12,490461;2014-02-12 12:26:04;0;320
"6957";41,90856;12,488864;2014-02-12 12:26:06;23;28
"6963";41,905325;12,495913;2014-02-12 12:26:07;0;76
"6969";41,907475;12,490782;2014-02-12 12:26:08;0;237
"6970";41,902942;12,496262;2014-02-12 12:26:08;0;31
"6974";41,904161;12,494492;2014-02-12 12:26:09;0;242
"6977";41,907764;12,491471;2014-02-12 12:26:09;0;81
"6973";41,908365;12,493567;2014-02-12 12:26:09;9;119
"6978";41,903084;12,496243;2014-02-12 12:26:10;0;115
"6986";41,906014;12,494684;2014-02-12 12:26:11;15;301
"6985";41,903585;12,495499;2014-02-12 12:26:11;25;241
"6953";41,903431;12,488219;2014-02-12 12:26:12;0;124
"6993";41,909041;12,488543;2014-02-12 12:26:15;35;28
"6995";41,907583;12,490461;2014-02-12 12:26:16;0;320
"7002";41,905325;12,495913;2014-02-12 12:26:17;0;76
"7010";41,902924;12,496249;2014-02-12 12:26:18;1;31
"7013";41,907475;12,490782;2014-02-12 12:26:19;0;237
"7016";41,907764;12,491471;2014-02-12 12:26:19;0;81
"7011";41,908607;12,493499;2014-02-12 12:26:19;4;119
"7020";41,904161;12,494491;2014-02-12 12:26:20;0;242
"7018";41,903095;12,49624;2014-02-12 12:26:20;0;115
"7024";41,906111;12,49419;2014-02-12 12:26:21;18;301
"7023";41,903049;12,495941;2014-02-12 12:26:21;25;241
"7027";41,903453;12,488265;2014-02-12 12:26:22;39;163
"7025";41,903431;12,488219;2014-02-12 12:26:22;0;124
"7026";41,907583;12,490461;2014-02-12 12:26:26;0;320
"7063";41,905325;12,495913;2014-02-12 12:26:27;4;76
"7067";41,902899;12,496235;2014-02-12 12:26:28;1;31
"7070";41,907475;12,490782;2014-02-12 12:26:29;0;237
"7071";41,904161;12,494491;2014-02-12 12:26:29;0;242
"7073";41,907764;12,491471;2014-02-12 12:26:29;0;81
"7078";41,906495;12,49394;2014-02-12 12:26:30;25;301
"7075";41,908722;12,493523;2014-02-12 12:26:30;0;119
"7076";41,902971;12,489104;2014-02-12 12:26:30;0;163
"7074";41,903105;12,496241;2014-02-12 12:26:30;0;115
"7081";41,902482;12,496302;2014-02-12 12:26:31;27;241
"7046";41,907583;12,490461;2014-02-12 12:26:34;0;320
"7043";41,903431;12,488219;2014-02-12 12:26:34;5;124
"7054";41,903823;12,488851;2014-02-12 12:26:36;25;43
"7086";41,90288;12,496197;2014-02-12 12:26:38;1;31
"7087";41,90542;12,495796;2014-02-12 12:26:38;11;76
"7089";41,907475;12,490782;2014-02-12 12:26:39;0;237
"7090";41,904159;12,494494;2014-02-12 12:26:39;0;242
"7092";41,907764;12,491471;2014-02-12 12:26:39;0;81
"7088";41,908722;12,493523;2014-02-12 12:26:39;0;119
"7098";41,907121;12,493836;2014-02-12 12:26:40;24;301
"7095";41,902971;12,489104;2014-02-12 12:26:40;0;163
"7093";41,903107;12,496239;2014-02-12 12:26:40;0;115
"7113";41,907583;12,490461;2014-02-12 12:26:44;0;320
"7119";41,904373;12,488584;2014-02-12 12:26:45;33;43
"7130";41,907475;12,490782;2014-02-12 12:26:49;0;237
"7131";41,902859;12,496168;2014-02-12 12:26:49;0;31
"7135";41,907764;12,491471;2014-02-12 12:26:49;0;81
"7125";41,908722;12,493523;2014-02-12 12:26:49;0;119
"7134";41,905672;12,49552;2014-02-12 12:26:49;26;76
"7138";41,90773;12,493674;2014-02-12 12:26:50;1;301
"7137";41,902971;12,489104;2014-02-12 12:26:50;0;163
"7136";41,90311;12,496238;2014-02-12 12:26:50;0;115
"7311";41,904159;12,494494;2014-02-12 12:26:51;0;242
"7323";41,907583;12,490461;2014-02-12 12:26:54;0;320
"7334";41,905956;12,494913;2014-02-12 12:26:57;20;76
"7143";41,907475;12,490782;2014-02-12 12:26:59;0;237
"7144";41,904159;12,494494;2014-02-12 12:26:59;0;242
"7145";41,907764;12,491471;2014-02-12 12:26:59;0;81
"7142";41,908722;12,493523;2014-02-12 12:26:59;5;119
"7151";41,902872;12,496164;2014-02-12 12:27:00;1;31
"7150";41,907764;12,493667;2014-02-12 12:27:00;0;301
"7148";41,902971;12,489104;2014-02-12 12:27:00;0;163
"7146";41,903107;12,496247;2014-02-12 12:27:00;1;115
"7169";41,907583;12,490461;2014-02-12 12:27:04;0;320
"7339";41,905859;12,488838;2014-02-12 12:27:05;33;43
"7345";41,906149;12,494261;2014-02-12 12:27:07;27;76
"7350";41,907475;12,490782;2014-02-12 12:27:09;0;237
"7351";41,904159;12,494494;2014-02-12 12:27:09;0;242
"7349";41,908845;12,493449;2014-02-12 12:27:09;26;119
"7358";41,903451;12,488232;2014-02-12 12:27:10;0;24
"7359";41,902917;12,496186;2014-02-12 12:27:10;0;31
"7360";41,907764;12,491471;2014-02-12 12:27:10;0;81
"7356";41,902971;12,489104;2014-02-12 12:27:10;0;163
"7354";41,903106;12,496212;2014-02-12 12:27:10;0;115
"7171";41,907764;12,493667;2014-02-12 12:27:11;13;301
"7187";41,903451;12,488232;2014-02-12 12:27:14;0;24
"7188";41,907583;12,490461;2014-02-12 12:27:14;0;320
"7192";41,906256;12,48982;2014-02-12 12:27:15;8;43
"7363";41,906793;12,493893;2014-02-12 12:27:17;29;76
"7365";41,90291;12,496175;2014-02-12 12:27:18;2;31
"7369";41,907475;12,490782;2014-02-12 12:27:19;0;237
"7370";41,904159;12,494494;2014-02-12 12:27:19;0;242
"7372";41,907764;12,491471;2014-02-12 12:27:19;0;81
"7375";41,903451;12,488232;2014-02-12 12:27:20;0;24
"7376";41,90805;12,493582;2014-02-12 12:27:20;16;301
"7374";41,902971;12,489104;2014-02-12 12:27:20;106;163
"7373";41,903099;12,496215;2014-02-12 12:27:20;0;115
"7384";41,903693;12,488881;2014-02-12 12:27:22;26;303
"7198";41,907583;12,490461;2014-02-12 12:27:24;3;320
"7204";41,906322;12,490101;2014-02-12 12:27:25;0;43
"7202";41,909286;12,492402;2014-02-12 12:27:25;27;28
"7210";41,907529;12,493722;2014-02-12 12:27:27;24;76
"7213";41,902881;12,496235;2014-02-12 12:27:28;1;31
"7214";41,907764;12,491471;2014-02-12 12:27:28;0;81
"7217";41,907475;12,490782;2014-02-12 12:27:29;0;237
"7222";41,904159;12,494494;2014-02-12 12:27:30;0;242
"7223";41,908463;12,493549;2014-02-12 12:27:30;9;301
"7219";41,903098;12,496213;2014-02-12 12:27:30;0;115
"7226";41,903451;12,488232;2014-02-12 12:27:31;0;24
"7237";41,903977;12,489764;2014-02-12 12:27:33;31;303
"7242";41,907638;12,49056;2014-02-12 12:27:34;0;320
"7250";41,906322;12,490101;2014-02-12 12:27:35;0;43
"7248";41,908623;12,492681;2014-02-12 12:27:35;12;28
"7399";41,907764;12,491471;2014-02-12 12:27:38;0;81
"7398";41,908194;12,493563;2014-02-12 12:27:38;0;76
"7402";41,907475;12,490782;2014-02-12 12:27:39;0;237
"7404";41,902884;12,496294;2014-02-12 12:27:39;1;31
"7403";41,904159;12,494494;2014-02-12 12:27:39;0;242
"7411";41,903451;12,488232;2014-02-12 12:27:40;0;24
"7412";41,908705;12,493509;2014-02-12 12:27:40;0;301
"7407";41,903099;12,496211;2014-02-12 12:27:40;0;115
"7419";41,904307;12,490596;2014-02-12 12:27:42;29;303
"7477";41,907638;12,49056;2014-02-12 12:27:44;0;320
"7486";41,906322;12,490101;2014-02-12 12:27:47;32;43
"7488";41,908194;12,493563;2014-02-12 12:27:47;0;76
"7482";41,908276;12,492811;2014-02-12 12:27:47;44;28
"7490";41,902912;12,496314;2014-02-12 12:27:48;1;31
"7495";41,904159;12,494494;2014-02-12 12:27:49;0;242
"7500";41,907475;12,490782;2014-02-12 12:27:50;0;237
"7252";41,907764;12,491471;2014-02-12 12:27:50;1;81
"7497";41,903105;12,496194;2014-02-12 12:27:50;0;115
"7255";41,903451;12,488232;2014-02-12 12:27:51;0;24
"7257";41,908723;12,493495;2014-02-12 12:27:51;0;301
"7269";41,907638;12,49056;2014-02-12 12:27:54;0;320
"7268";41,904716;12,491643;2014-02-12 12:27:54;19;303
"7277";41,906969;12,49024;2014-02-12 12:27:55;10;43
"7275";41,908529;12,493961;2014-02-12 12:27:55;24;28
"7450";41,908194;12,493563;2014-02-12 12:27:57;0;76
"7454";41,902938;12,496261;2014-02-12 12:27:59;0;31
"7453";41,904159;12,494494;2014-02-12 12:27:59;0;242
"7456";41,907788;12,491458;2014-02-12 12:27:59;0;81
"7461";41,903451;12,488232;2014-02-12 12:28:00;4;24
"7460";41,907475;12,490782;2014-02-12 12:28:00;0;237
"7457";41,903108;12,496198;2014-02-12 12:28:00;0;115
"7468";41,908723;12,493495;2014-02-12 12:28:01;0;301
"7279";41,904912;12,492171;2014-02-12 12:28:03;5;303
"7426";41,907638;12,49056;2014-02-12 12:28:04;2;320
"7434";41,908769;12,494733;2014-02-12 12:28:05;40;28
"7437";41,907234;12,49007;2014-02-12 12:28:06;0;43
"7440";41,908194;12,493563;2014-02-12 12:28:07;3;76
"7442";41,902924;12,496251;2014-02-12 12:28:08;1;31
"7446";41,907475;12,490782;2014-02-12 12:28:09;0;237
"7447";41,904159;12,494494;2014-02-12 12:28:09;0;242
"7448";41,907788;12,491458;2014-02-12 12:28:09;0;81
"7532";41,903111;12,496185;2014-02-12 12:28:10;0;115
"7533";41,909315;12,498422;2014-02-12 12:28:10;56;152
"7540";41,908723;12,493495;2014-02-12 12:28:11;0;301
"7556";41,907595;12,490481;2014-02-12 12:28:16;0;320
"7555";41,904926;12,492413;2014-02-12 12:28:16;2;303
"7503";41,907234;12,49007;2014-02-12 12:28:16;0;43
"7553";41,907876;12,495644;2014-02-12 12:28:16;34;28
"7510";41,902941;12,496291;2014-02-12 12:28:18;0;31
"7512";41,907788;12,491458;2014-02-12 12:28:18;0;81
"7515";41,907475;12,490782;2014-02-12 12:28:19;0;237
"7516";41,904159;12,494494;2014-02-12 12:28:19;0;242
"7517";41,908283;12,493503;2014-02-12 12:28:19;10;76
"7514";41,908063;12,49868;2014-02-12 12:28:19;7;152
"7519";41,903111;12,496177;2014-02-12 12:28:20;1;115
"7523";41,908723;12,493495;2014-02-12 12:28:21;16;301
"7616";41,904926;12,492478;2014-02-12 12:28:23;4;303
"7624";41,907595;12,490478;2014-02-12 12:28:25;0;320
"7627";41,907234;12,49007;2014-02-12 12:28:25;0;43
"7623";41,907287;12,496333;2014-02-12 12:28:25;29;28
"7635";41,908519;12,493456;2014-02-12 12:28:28;18;76
"7639";41,907475;12,490771;2014-02-12 12:28:29;0;237
"7585";41,902919;12,49631;2014-02-12 12:28:29;1;31
"7586";41,907788;12,491458;2014-02-12 12:28:29;0;81
"7593";41,904159;12,494494;2014-02-12 12:28:30;0;242
"7594";41,909099;12,493472;2014-02-12 12:28:30;18;301
"7587";41,903107;12,496137;2014-02-12 12:28:30;0;115
"7604";41,904985;12,492588;2014-02-12 12:28:33;20;303
"7608";41,907595;12,490478;2014-02-12 12:28:34;0;320
"7559";41,907234;12,49007;2014-02-12 12:28:35;21;43
"7558";41,906746;12,497013;2014-02-12 12:28:35;4;28
"7564";41,908932;12,493348;2014-02-12 12:28:37;19;76
"7566";41,907788;12,491458;2014-02-12 12:28:38;0;81
"7569";41,907482;12,490748;2014-02-12 12:28:39;0;237
"7570";41,902895;12,496262;2014-02-12 12:28:39;0;31
"7573";41,904159;12,494494;2014-02-12 12:28:40;0;242
"7580";41,907581;12,498674;2014-02-12 12:28:41;30;48
"7575";41,903107;12,496108;2014-02-12 12:28:41;0;115
"7674";41,904936;12,493266;2014-02-12 12:28:43;18;303
"7680";41,907595;12,490478;2014-02-12 12:28:44;0;320
"7687";41,90768;12,489696;2014-02-12 12:28:45;32;43
"7683";41,906645;12,497107;2014-02-12 12:28:45;0;28
"7641";41,907482;12,490748;2014-02-12 12:28:49;0;237
"7643";41,902902;12,496248;2014-02-12 12:28:49;0;31
"7642";41,904159;12,494494;2014-02-12 12:28:49;0;242
"7696";41,907214;12,498449;2014-02-12 12:28:49;60;152
"7648";41,908273;12,498583;2014-02-12 12:28:50;23;48
"7649";41,907788;12,491458;2014-02-12 12:28:50;0;81
"7645";41,903108;12,496095;2014-02-12 12:28:50;0;115
"7662";41,904722;12,493813;2014-02-12 12:28:53;0;303
"7666";41,907595;12,490478;2014-02-12 12:28:54;0;320
"7717";41,90838;12,48917;2014-02-12 12:28:55;18;43
"7727";41,902896;12,496224;2014-02-12 12:28:58;1;31
"7725";41,906645;12,497107;2014-02-12 12:28:58;0;28
"7735";41,907482;12,490748;2014-02-12 12:28:59;0;237
"7736";41,904159;12,494494;2014-02-12 12:28:59;0;242
"7737";41,907788;12,491458;2014-02-12 12:28:59;0;81
"7734";41,906212;12,496941;2014-02-12 12:28:59;27;152
"7739";41,90311;12,496119;2014-02-12 12:29:00;1;115
"7746";41,908918;12,498515;2014-02-12 12:29:01;24;48
"7702";41,904722;12,493813;2014-02-12 12:29:03;0;303
"7706";41,907595;12,490478;2014-02-12 12:29:04;2;320
"7714";41,908766;12,488855;2014-02-12 12:29:05;18;43
"7711";41,906645;12,497107;2014-02-12 12:29:05;5;28
"7750";41,907788;12,491458;2014-02-12 12:29:08;0;81
"7753";41,907482;12,490748;2014-02-12 12:29:09;0;237
"7754";41,904159;12,494494;2014-02-12 12:29:09;0;242
"7752";41,905727;12,496265;2014-02-12 12:29:09;6;152
"7768";41,902945;12,496267;2014-02-12 12:29:12;1;31
"7758";41,903122;12,496162;2014-02-12 12:29:12;0;115
"7780";41,90752;12,490483;2014-02-12 12:29:18;2;320
"7779";41,904722;12,493813;2014-02-12 12:29:18;0;303
"7862";41,909323;12,488549;2014-02-12 12:29:18;21;43
"7776";41,906466;12,497097;2014-02-12 12:29:18;53;28
"7870";41,902967;12,496246;2014-02-12 12:29:19;2;31
"7867";41,905618;12,496124;2014-02-12 12:29:19;0;152
"7879";41,907482;12,490748;2014-02-12 12:29:20;0;237
"7880";41,904159;12,494494;2014-02-12 12:29:20;0;242
"7881";41,907788;12,491458;2014-02-12 12:29:20;0;81
"7875";41,903138;12,496168;2014-02-12 12:29:20;1;115
"7821";41,907508;12,490433;2014-02-12 12:29:24;1;320
"7818";41,904722;12,493813;2014-02-12 12:29:24;0;303
"7830";41,905673;12,496133;2014-02-12 12:29:26;1;28
"7784";41,907788;12,491458;2014-02-12 12:29:28;0;81
"7788";41,904159;12,494494;2014-02-12 12:29:29;1;242
"7794";41,907482;12,490748;2014-02-12 12:29:30;0;237
"7796";41,903029;12,496283;2014-02-12 12:29:30;1;31
"7790";41,905618;12,496124;2014-02-12 12:29:30;0;152
"7797";41,903097;12,496159;2014-02-12 12:29:31;1;115
"7817";41,904722;12,493813;2014-02-12 12:29:32;5;303
"7837";41,907533;12,490413;2014-02-12 12:29:34;0;320
"7844";41,905658;12,496082;2014-02-12 12:29:35;23;28
"7853";41,903056;12,496278;2014-02-12 12:29:38;1;31
"7854";41,907788;12,491458;2014-02-12 12:29:38;0;81
"7858";41,907482;12,490748;2014-02-12 12:29:39;0;237
"7859";41,904131;12,494489;2014-02-12 12:29:39;0;242
"7857";41,905618;12,496124;2014-02-12 12:29:39;14;152
"7836";41,903081;12,496194;2014-02-12 12:29:40;0;115
"7949";41,904612;12,493924;2014-02-12 12:29:42;0;303
"7955";41,907533;12,490413;2014-02-12 12:29:44;0;320
"7960";41,905099;12,496362;2014-02-12 12:29:45;35;28
"7887";41,907482;12,490748;2014-02-12 12:29:49;0;237
"7891";41,903007;12,496308;2014-02-12 12:29:49;1;31
"7888";41,904123;12,49448;2014-02-12 12:29:49;0;242
"7897";41,907788;12,491458;2014-02-12 12:29:49;0;81
"7884";41,90533;12,495838;2014-02-12 12:29:49;10;152
"7903";41,903078;12,496193;2014-02-12 12:29:51;0;115
