"";"longitude";"latitude";"unixtime";"file_name";"velocidades"
"26092";-79,8818757980499;-2,1877460245622;2017-10-28 18:04:53;"393";27,06
"26625";-79,8833918944001;-2,18906753696501;2017-10-28 18:04:53;"399";0
"26333";-79,8816938139647;-2,18771312583772;2017-10-28 18:04:53;"397";27,42
"25295";-79,8820783333333;-2,19071833333333;2017-10-28 18:04:54;"386";27,36
"26721";-79,88247051;-2,18964706;2017-10-28 18:04:54;"401";2,4
"25959";-79,881702857092;-2,18764743302017;2017-10-28 18:04:55;"392";28,81
"26219";-79,8817116666667;-2,18777;2017-10-28 18:04:55;"396";30,1
"29122";-79,8809433333333;-2,19112166666667;2017-10-28 18:04:56;"415";1,8
"26093";-79,8817484186579;-2,18747356360114;2017-10-28 18:04:58;"393";28,79
"26626";-79,8833918944001;-2,18906753696501;2017-10-28 18:04:58;"399";0
"26334";-79,8815913694762;-2,18742109531823;2017-10-28 18:04:58;"397";28,4
"25296";-79,882165;-2,190665;2017-10-28 18:04:59;"386";10,08
"25960";-79,8815938085318;-2,18735192902386;2017-10-28 18:05:00;"392";29,13
"26722";-79,88239868;-2,1894655;2017-10-28 18:05:00;"401";15,2
"26220";-79,8816083333333;-2,18739666666667;2017-10-28 18:05:01;"396";28,6
"29123";-79,880905;-2,19110166666667;2017-10-28 18:05:01;"415";4,2
"26094";-79,881594156247;-2,18719604011696;2017-10-28 18:05:03;"393";31,09
"26627";-79,8833954147995;-2,189074116759;2017-10-28 18:05:03;"399";0,73
"26335";-79,8814664498915;-2,18713948293325;2017-10-28 18:05:03;"397";29,27
"25297";-79,88219;-2,19067666666667;2017-10-28 18:05:04;"386";2,64
"25961";-79,8814848437905;-2,18706359155476;2017-10-28 18:05:05;"392";28,61
"29124";-79,8809333333333;-2,19108333333333;2017-10-28 18:05:06;"415";3,36
"26221";-79,8814166666667;-2,18704666666667;2017-10-28 18:05:07;"396";32,5
"26095";-79,8814507520376;-2,18685325075915;2017-10-28 18:05:08;"393";35,01
"26628";-79,8835010267794;-2,18909766990691;2017-10-28 18:05:08;"399";9,3
"26336";-79,8813195271936;-2,18683544454382;2017-10-28 18:05:08;"397";32,47
"25298";-79,8821066666667;-2,19072;2017-10-28 18:05:09;"386";9,12
"26723";-79,88226092;-2,18904457;2017-10-28 18:05:09;"401";22,35
"25962";-79,881319468841;-2,18675388023257;2017-10-28 18:05:10;"392";34,21
"29125";-79,88095;-2,191065;2017-10-28 18:05:11;"415";2,52
"26096";-79,8813709413512;-2,18661070343323;2017-10-28 18:05:13;"393";23,21
"26222";-79,8812583333333;-2,18672833333333;2017-10-28 18:05:13;"396";28,6
"26629";-79,8837308585644;-2,18897713813931;2017-10-28 18:05:13;"399";25,23
"26337";-79,8812077884485;-2,18659340622974;2017-10-28 18:05:13;"397";25,47
"25299";-79,88211;-2,19072666666667;2017-10-28 18:05:14;"386";0,72
"25963";-79,8811992723495;-2,18652027659118;2017-10-28 18:05:15;"392";25,47
"29126";-79,8809866666667;-2,19106666666667;2017-10-28 18:05:16;"415";2,76
"26097";-79,8812409053453;-2,18630146866267;2017-10-28 18:05:18;"393";31,63
"26630";-79,8840759415179;-2,18884055502713;2017-10-28 18:05:18;"399";34,68
"26338";-79,8810706086677;-2,18628488648616;2017-10-28 18:05:18;"397";32,09
"25300";-79,88211;-2,19072666666667;2017-10-28 18:05:19;"386";0
"26223";-79,8811066666667;-2,186345;2017-10-28 18:05:19;"396";32,1
"25964";-79,8810792434961;-2,18617837876081;2017-10-28 18:05:20;"392";33,26
"29127";-79,8810366666667;-2,19106333333333;2017-10-28 18:05:21;"415";3,84
"26098";-79,8810946382437;-2,18595575215864;2017-10-28 18:05:23;"393";35,42
"26631";-79,8843451682478;-2,18875145539641;2017-10-28 18:05:23;"399";25,8
"26724";-79,88221781;-2,18898571;2017-10-28 18:05:23;"401";2,62
"26339";-79,8809273251605;-2,18593733027107;2017-10-28 18:05:23;"397";35,34
"25301";-79,88212;-2,19072666666667;2017-10-28 18:05:24;"386";0,72
"25965";-79,880936248228;-2,18583275098354;2017-10-28 18:05:25;"392";35,18
"26224";-79,8809516666667;-2,18594;2017-10-28 18:05:25;"396";33,6
"29128";-79,88106;-2,191085;2017-10-28 18:05:26;"415";3,24
"26099";-79,8809389653416;-2,18561414051897;2017-10-28 18:05:28;"393";35,8
"26632";-79,8847040813416;-2,18869852367789;2017-10-28 18:05:28;"399";29,65
"26340";-79,880780670937;-2,18556548125353;2017-10-28 18:05:28;"397";37,33
"25302";-79,88212;-2,19072666666667;2017-10-28 18:05:29;"386";0
"27187";-79,8795082479035;-2,19105185558278;2017-10-28 18:05:29;"406";12,07
"25966";-79,8807966057211;-2,18549215234816;2017-10-28 18:05:30;"392";34,58
"26225";-79,8807733333333;-2,185545;2017-10-28 18:05:31;"396";34,4
"26725";-79,88179588;-2,18840371;2017-10-28 18:05:31;"401";45,18
"29129";-79,88106;-2,19110166666667;2017-10-28 18:05:31;"415";1,2
"26100";-79,8807956530933;-2,18528308181822;2017-10-28 18:05:33;"393";34,15
"26633";-79,8851152975112;-2,18863310292363;2017-10-28 18:05:33;"399";34,32
"26341";-79,8806641988275;-2,18523306505855;2017-10-28 18:05:33;"397";32,32
"25303";-79,88212;-2,19072666666667;2017-10-28 18:05:34;"386";0
"27188";-79,8795065894181;-2,19104905974175;2017-10-28 18:05:34;"406";0,32
"25967";-79,8806477431208;-2,18515553511679;2017-10-28 18:05:35;"392";34,95
"26226";-79,8806166666667;-2,18520333333333;2017-10-28 18:05:36;"396";35,88
"29130";-79,8810683333333;-2,19111166666667;2017-10-28 18:05:36;"415";1,32
"26726";-79,8816289;-2,1881842;2017-10-28 18:05:37;"401";23,19
"26634";-79,8854850232601;-2,18858540989459;2017-10-28 18:05:38;"399";30,05
"25304";-79,88212;-2,19072666666667;2017-10-28 18:05:39;"386";0
"27189";-79,8795065894181;-2,19104905974175;2017-10-28 18:05:39;"406";0
"29131";-79,8810933333333;-2,19110333333333;2017-10-28 18:05:41;"415";2,4
"26635";-79,8856840934604;-2,18855125363916;2017-10-28 18:05:43;"399";16,79
"25305";-79,88212;-2,19072666666667;2017-10-28 18:05:44;"386";0
"27190";-79,8795065894181;-2,19104905974175;2017-10-28 18:05:44;"406";0
"26727";-79,88175118;-2,18817578;2017-10-28 18:05:46;"401";5,23
"26636";-79,8856983426958;-2,18855577986687;2017-10-28 18:05:48;"399";1,35
"25306";-79,88212;-2,19072666666667;2017-10-28 18:05:49;"386";0
"27191";-79,8795065894181;-2,19104905974175;2017-10-28 18:05:49;"406";0
"27380";-79,8795536693027;-2,19113057810736;2017-10-28 18:05:52;"407";9,64
"26637";-79,8856983426958;-2,18855577986687;2017-10-28 18:05:53;"399";0
"25307";-79,88212;-2,19072666666667;2017-10-28 18:05:54;"386";0
"27192";-79,8795065894181;-2,19104905974175;2017-10-28 18:05:54;"406";0
"26728";-79,88173181;-2,18814222;2017-10-28 18:05:55;"401";2,12
"27381";-79,8795726837324;-2,19102435771517;2017-10-28 18:05:57;"407";9,02
"26638";-79,8856983426958;-2,18855577986687;2017-10-28 18:05:58;"399";0
"25308";-79,88212;-2,19072666666667;2017-10-28 18:05:59;"386";0
"27193";-79,8795731320049;-2,19098769670159;2017-10-28 18:05:59;"406";9,21
"26729";-79,88179028;-2,18816631;2017-10-28 18:06:00;"401";5,94
"27382";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:02;"407";0
"26639";-79,8856983426958;-2,18855577986687;2017-10-28 18:06:03;"399";0
"25309";-79,88212;-2,19072666666667;2017-10-28 18:06:04;"386";0
"27194";-79,8795731320049;-2,19098769670159;2017-10-28 18:06:04;"406";0
"26730";-79,88178584;-2,18816751;2017-10-28 18:06:05;"401";0,41
"27383";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:07;"407";0
"26640";-79,8856983426958;-2,18855577986687;2017-10-28 18:06:08;"399";0
"25310";-79,88212;-2,19072666666667;2017-10-28 18:06:09;"386";0
"27195";-79,8795731320049;-2,19098769670159;2017-10-28 18:06:09;"406";0
"26731";-79,88178606;-2,18816751;2017-10-28 18:06:10;"401";0,02
"27384";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:12;"407";0
"26641";-79,8856983426958;-2,18855577986687;2017-10-28 18:06:13;"399";0
"25311";-79,88212;-2,19072666666667;2017-10-28 18:06:14;"386";0
"27196";-79,8795731320049;-2,19098769670159;2017-10-28 18:06:14;"406";0
"26732";-79,88178596;-2,18816735;2017-10-28 18:06:15;"401";0,02
"27385";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:17;"407";0
"26642";-79,8856983426958;-2,18855577986687;2017-10-28 18:06:18;"399";0
"25312";-79,88212;-2,19072666666667;2017-10-28 18:06:19;"386";0
"27197";-79,8795731320049;-2,19098769670159;2017-10-28 18:06:19;"406";0
"26733";-79,88176948;-2,18813555;2017-10-28 18:06:20;"401";3,48
"27386";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:22;"407";0
"26643";-79,8856983426958;-2,18855577986687;2017-10-28 18:06:23;"399";0
"25313";-79,88212;-2,19072666666667;2017-10-28 18:06:24;"386";0
"27198";-79,8795731320049;-2,19098769670159;2017-10-28 18:06:24;"406";0
"26734";-79,88163443;-2,18787194;2017-10-28 18:06:25;"401";28,7
"25898";-79,88229683;-2,1910519;2017-10-28 18:06:27;"391";2,35
"27387";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:27;"407";0
"26644";-79,8858436010778;-2,18854676932096;2017-10-28 18:06:28;"399";11,11
"25314";-79,88212;-2,19072666666667;2017-10-28 18:06:29;"386";0
"27199";-79,8795731320049;-2,19098769670159;2017-10-28 18:06:29;"406";0
"26735";-79,88120819;-2,18676548;2017-10-28 18:06:31;"401";91,96
"27388";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:32;"407";0
"26645";-79,8861872591078;-2,18849689699709;2017-10-28 18:06:33;"399";28,33
"25315";-79,88212;-2,19072666666667;2017-10-28 18:06:34;"386";0
"27200";-79,8795731320049;-2,19098769670159;2017-10-28 18:06:34;"406";0
"27389";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:37;"407";0
"26646";-79,8865657858551;-2,18844224698842;2017-10-28 18:06:38;"399";31,19
"25316";-79,88212;-2,19072666666667;2017-10-28 18:06:39;"386";0
"27201";-79,8795731320049;-2,19098769670159;2017-10-28 18:06:39;"406";0
"26736";-79,88086653;-2,18582646;2017-10-28 18:06:41;"401";46,1
"27390";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:42;"407";0
"25317";-79,88212;-2,19072666666667;2017-10-28 18:06:44;"386";0
"26647";-79,8871053289622;-2,1883282950148;2017-10-28 18:06:44;"399";39,21
"27202";-79,8795731320049;-2,19098769670159;2017-10-28 18:06:45;"406";0
"27391";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:47;"407";0
"25318";-79,88212;-2,19072666666667;2017-10-28 18:06:49;"386";0
"26648";-79,887564573437;-2,18822498805821;2017-10-28 18:06:49;"399";40,5
"27203";-79,8795731320049;-2,19098769670159;2017-10-28 18:06:50;"406";0
"26737";-79,8805849;-2,18501978;2017-10-28 18:06:51;"401";39,18
"27392";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:52;"407";0
"25319";-79,882075;-2,190825;2017-10-28 18:06:54;"386";10,32
"26649";-79,8880950640887;-2,18810403719544;2017-10-28 18:06:54;"399";46,9
"27204";-79,8795731320049;-2,19098769670159;2017-10-28 18:06:55;"406";0
"29132";-79,8812616666667;-2,19115333333333;2017-10-28 18:06:56;"415";1,05
"27393";-79,8795726837324;-2,19102435771517;2017-10-28 18:06:57;"407";0
"25320";-79,88208;-2,19086166666667;2017-10-28 18:06:59;"386";3
"26650";-79,8886160831898;-2,1879648976028;2017-10-28 18:06:59;"399";47,53
"27205";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:00;"406";0
"25899";-79,88220545;-2,19081471;2017-10-28 18:07:01;"391";3,48
"29133";-79,881195;-2,19116666666667;2017-10-28 18:07:01;"415";5,76
"27394";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:02;"407";0
"25321";-79,8820716666667;-2,19090833333333;2017-10-28 18:07:04;"386";3,96
"26651";-79,8887375369668;-2,18771390151232;2017-10-28 18:07:04;"399";26,82
"27206";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:05;"406";0
"25900";-79,88222861;-2,19076617;2017-10-28 18:07:06;"391";5,16
"29134";-79,8811366666667;-2,19115;2017-10-28 18:07:06;"415";5,4
"27395";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:07;"407";0
"25322";-79,8820716666667;-2,19090833333333;2017-10-28 18:07:09;"386";0
"26652";-79,8887070268393;-2,18758029397577;2017-10-28 18:07:09;"399";11,82
"27207";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:10;"406";0
"29135";-79,881085;-2,19113833333333;2017-10-28 18:07:11;"415";4,56
"25901";-79,8822838068008;-2,19067275524139;2017-10-28 18:07:12;"391";8,92
"27396";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:12;"407";0
"25323";-79,8820716666667;-2,19090833333333;2017-10-28 18:07:14;"386";0
"26653";-79,888717001304;-2,18757258262485;2017-10-28 18:07:15;"399";1,06
"27208";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:15;"406";0
"29136";-79,881085;-2,19113833333333;2017-10-28 18:07:16;"415";0
"25902";-79,88227905;-2,19073055;2017-10-28 18:07:17;"391";4,5
"27397";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:17;"407";0
"25324";-79,8820716666667;-2,19090833333333;2017-10-28 18:07:19;"386";0
"26654";-79,8887635208666;-2,18740058597177;2017-10-28 18:07:20;"399";15,73
"27209";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:20;"406";0
"29137";-79,8810133333333;-2,19110166666667;2017-10-28 18:07:21;"415";7,8
"27398";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:22;"407";0
"25903";-79,8822140693665;-2,19080150127411;2017-10-28 18:07:23;"391";8,16
"25325";-79,8820716666667;-2,19090833333333;2017-10-28 18:07:24;"386";0
"26655";-79,8889641836286;-2,18736211303622;2017-10-28 18:07:25;"399";17,22
"27210";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:25;"406";0
"27399";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:27;"407";0
"25904";-79,8821979761124;-2,19085514545441;2017-10-28 18:07:28;"391";5,02
"25326";-79,8820716666667;-2,19090833333333;2017-10-28 18:07:29;"386";0
"26656";-79,8890319932252;-2,18733772169799;2017-10-28 18:07:30;"399";6,64
"29138";-79,88093;-2,19108166666667;2017-10-28 18:07:30;"415";4,13
"27211";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:30;"406";0
"27400";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:32;"407";0
"25905";-79,8821872472763;-2,19093024730682;2017-10-28 18:07:33;"391";6,18
"30161";-79,8797110287032;-2,19188210278897;2017-10-28 18:07:33;"421";29,73
"25327";-79,8820716666667;-2,19090833333333;2017-10-28 18:07:34;"386";0
"26657";-79,8890319932252;-2,18733747024089;2017-10-28 18:07:35;"399";0,02
"29139";-79,88093;-2,19108166666667;2017-10-28 18:07:35;"415";0
"27212";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:35;"406";0
"27401";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:37;"407";0
"30162";-79,8796065030448;-2,19157247961582;2017-10-28 18:07:38;"421";29,82
"25328";-79,8820716666667;-2,19090833333333;2017-10-28 18:07:39;"386";0
"26658";-79,8890396207571;-2,1873380150646;2017-10-28 18:07:40;"399";0,59
"29140";-79,88093;-2,19108166666667;2017-10-28 18:07:40;"415";0
"27213";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:40;"406";0
"27402";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:42;"407";0
"26659";-79,8890396207571;-2,1873380150646;2017-10-28 18:07:45;"399";0
"29141";-79,8808733333333;-2,19085333333333;2017-10-28 18:07:45;"415";20,52
"27214";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:45;"406";0
"27403";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:47;"407";0
"26660";-79,8890547920018;-2,18732141889632;2017-10-28 18:07:50;"399";2,29
"29142";-79,8808316666667;-2,19060833333333;2017-10-28 18:07:50;"415";20,64
"27215";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:50;"406";0
"27404";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:52;"407";0
"26661";-79,8890547920018;-2,18732141889632;2017-10-28 18:07:55;"399";0
"29143";-79,880805;-2,190155;2017-10-28 18:07:55;"415";34,56
"27216";-79,8795731320049;-2,19098769670159;2017-10-28 18:07:55;"406";0
"27405";-79,8795726837324;-2,19102435771517;2017-10-28 18:07:57;"407";0
"26662";-79,889208516106;-2,1872922917828;2017-10-28 18:08:00;"399";13,17
"29144";-79,8807433333333;-2,18985666666667;2017-10-28 18:08:00;"415";25,92
"27217";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:00;"406";0
"27406";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:02;"407";0
"25906";-79,88211043;-2,19103346;2017-10-28 18:08:03;"391";2,16
"26663";-79,8894590511918;-2,1872431319207;2017-10-28 18:08:05;"399";21,58
"29145";-79,8806733333333;-2,18962166666667;2017-10-28 18:08:05;"415";21,96
"27218";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:05;"406";0
"27407";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:07;"407";0
"26664";-79,8896908946335;-2,18720725737512;2017-10-28 18:08:10;"399";19,28
"27219";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:10;"406";0
"27408";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:12;"407";0
"26665";-79,8899162001908;-2,18715000897646;2017-10-28 18:08:15;"399";20,34
"27220";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:15;"406";0
"27409";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:17;"407";0
"26666";-79,8899329639971;-2,18715956434608;2017-10-28 18:08:20;"399";1,89
"27221";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:20;"406";0
"27410";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:22;"407";0
"30299";-79,8822166666667;-2,19075833333333;2017-10-28 18:08:23;"426";3,1
"26667";-79,8899329639971;-2,18715956434608;2017-10-28 18:08:25;"399";0
"27222";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:25;"406";0
"27411";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:27;"407";0
"30300";-79,8822566666667;-2,19077;2017-10-28 18:08:29;"426";3,1
"25907";-79,88220241;-2,19094271;2017-10-28 18:08:30;"391";2,44
"26668";-79,8899329639971;-2,18715956434608;2017-10-28 18:08:30;"399";0
"27223";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:30;"406";0
"29146";-79,8800283333333;-2,18859833333333;2017-10-28 18:08:31;"415";23,1
"27412";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:32;"407";0
"30301";-79,8822833333333;-2,19075666666667;2017-10-28 18:08:34;"426";2,88
"26669";-79,8899329639971;-2,18715956434608;2017-10-28 18:08:35;"399";0
"27224";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:35;"406";0
"29147";-79,8798716666667;-2,188285;2017-10-28 18:08:36;"415";33,84
"27413";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:37;"407";0
"30302";-79,882315;-2,190765;2017-10-28 18:08:39;"426";2,88
"26670";-79,8899329639971;-2,18715956434608;2017-10-28 18:08:40;"399";0
"27225";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:40;"406";0
"29148";-79,87961;-2,18775666666667;2017-10-28 18:08:41;"415";56,88
"27414";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:42;"407";0
"27226";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:45;"406";0
"26671";-79,8899329639971;-2,18715956434608;2017-10-28 18:08:46;"399";0
"27415";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:47;"407";0
"30303";-79,8823433333333;-2,19075166666667;2017-10-28 18:08:48;"426";1,67
"27227";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:50;"406";0
"27416";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:52;"407";0
"30304";-79,882375;-2,19077666666667;2017-10-28 18:08:53;"426";4,08
"25908";-79,88226874;-2,1909462;2017-10-28 18:08:55;"391";1,01
"27228";-79,8795731320049;-2,19098769670159;2017-10-28 18:08:55;"406";0
"27417";-79,8795726837324;-2,19102435771517;2017-10-28 18:08:57;"407";0
"30305";-79,882365;-2,19080666666667;2017-10-28 18:08:58;"426";2,88
"25909";-79,8822677135468;-2,19094634056091;2017-10-28 18:09:00;"391";0,08
"27229";-79,8795731320049;-2,19098769670159;2017-10-28 18:09:00;"406";0
"27418";-79,8795726837324;-2,19102435771517;2017-10-28 18:09:02;"407";0
"30306";-79,8823516666667;-2,19081833333333;2017-10-28 18:09:03;"426";1,8
"27230";-79,8795731320049;-2,19098769670159;2017-10-28 18:09:05;"406";0
"27419";-79,8795726837324;-2,19102435771517;2017-10-28 18:09:07;"407";0
"30307";-79,8822866666667;-2,19090333333333;2017-10-28 18:09:08;"426";10,8
"27231";-79,8795731320049;-2,19098769670159;2017-10-28 18:09:10;"406";0
"27420";-79,8795726837324;-2,19102435771517;2017-10-28 18:09:12;"407";0
"30308";-79,8822816666667;-2,19090666666667;2017-10-28 18:09:13;"426";0,6
"27232";-79,8795731320049;-2,19098769670159;2017-10-28 18:09:15;"406";0
"27421";-79,8795726837324;-2,19102435771517;2017-10-28 18:09:17;"407";0
"30309";-79,8822733333333;-2,19096333333333;2017-10-28 18:09:18;"426";4,68
"27233";-79,8795731320049;-2,19098769670159;2017-10-28 18:09:20;"406";0
"27422";-79,8795726837324;-2,19102435771517;2017-10-28 18:09:22;"407";0
"30310";-79,8822883333333;-2,19093333333333;2017-10-28 18:09:23;"426";3,24
"25910";-79,88226683;-2,19094705;2017-10-28 18:09:24;"391";0,02
"27234";-79,8795731320049;-2,19098769670159;2017-10-28 18:09:25;"406";0
"27423";-79,8795726837324;-2,19102435771517;2017-10-28 18:09:27;"407";0
"30311";-79,8822883333333;-2,19093333333333;2017-10-28 18:09:28;"426";0
"25911";-79,8822677135468;-2,19094634056091;2017-10-28 18:09:30;"391";0,1
"27235";-79,8795731320049;-2,19098769670159;2017-10-28 18:09:30;"406";0
"27424";-79,8795726837324;-2,19102435771517;2017-10-28 18:09:32;"407";0
"30312";-79,8822883333333;-2,19093333333333;2017-10-28 18:09:33;"426";0
"25912";-79,8822677135468;-2,19094634056091;2017-10-28 18:09:35;"391";0
